suicides/100k pop,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,sex_female,sex_male,age_15-24 years,age_25-34 years,age_35-54 years,age_5-14 years,age_55-74 years,age_75+ years
17.81,7.382000000000001,10.814,0.9209999999999999,71.98,0.941,0.161,0.26899999999999996,0,1,0,1,0,0,0,0
13.29,7.382000000000001,10.814,0.9209999999999999,71.98,0.941,0.161,0.26899999999999996,0,1,1,0,0,0,0,0
9.1,7.382000000000001,10.814,0.9209999999999999,71.98,0.941,0.161,0.26899999999999996,1,0,0,0,0,0,1,0
8.31,7.382000000000001,10.814,0.9209999999999999,71.98,0.941,0.161,0.26899999999999996,1,0,0,0,1,0,0,0
8.05,7.382000000000001,10.814,0.9209999999999999,71.98,0.941,0.161,0.26899999999999996,1,0,0,1,0,0,0,0
7.92,7.382000000000001,10.814,0.9209999999999999,71.98,0.941,0.161,0.26899999999999996,1,0,0,0,0,0,0,1
5.93,7.382000000000001,10.814,0.9209999999999999,71.98,0.941,0.161,0.26899999999999996,1,0,1,0,0,0,0,0
0.58,7.382000000000001,10.814,0.9209999999999999,71.98,0.941,0.161,0.26899999999999996,0,1,0,0,0,1,0,0
0.41,7.382000000000001,10.814,0.9209999999999999,71.98,0.941,0.161,0.26899999999999996,1,0,0,0,0,1,0,0
33.33,7.56,10.8,0.929,72.06,0.9440000000000001,0.132,0.254,0,1,0,0,0,0,0,1
23.83,7.56,10.8,0.929,72.06,0.9440000000000001,0.132,0.254,0,1,0,0,0,0,1,0
20.08,7.56,10.8,0.929,72.06,0.9440000000000001,0.132,0.254,0,1,0,0,1,0,0,0
18.54,7.56,10.8,0.929,72.06,0.9440000000000001,0.132,0.254,0,1,0,1,0,0,0,0
13.07,7.56,10.8,0.929,72.06,0.9440000000000001,0.132,0.254,0,1,1,0,0,0,0,0
11.28,7.56,10.8,0.929,72.06,0.9440000000000001,0.132,0.254,1,0,0,0,1,0,0,0
8.54,7.56,10.8,0.929,72.06,0.9440000000000001,0.132,0.254,1,0,0,0,0,0,0,1
8.16,7.56,10.8,0.929,72.06,0.9440000000000001,0.132,0.254,1,0,0,0,0,0,1,0
5.64,7.56,10.8,0.929,72.06,0.9440000000000001,0.132,0.254,1,0,1,0,0,0,0,0
4.65,7.56,10.8,0.929,72.06,0.9440000000000001,0.132,0.254,1,0,0,1,0,0,0,0
0.8,7.56,10.8,0.929,72.06,0.9440000000000001,0.132,0.254,1,0,0,0,0,1,0,0
0.19,7.56,10.8,0.929,72.06,0.9440000000000001,0.132,0.254,0,1,0,0,0,1,0,0
33.03,7.434,10.804,0.9159999999999999,72.14,0.9359999999999999,0.159,0.324,0,1,0,0,0,0,0,1
25.12,7.434,10.804,0.9159999999999999,72.14,0.9359999999999999,0.159,0.324,0,1,0,0,0,0,1,0
20.73,7.434,10.804,0.9159999999999999,72.14,0.9359999999999999,0.159,0.324,0,1,0,0,1,0,0,0
17.85,7.434,10.804,0.9159999999999999,72.14,0.9359999999999999,0.159,0.324,0,1,0,1,0,0,0,0
15.75,7.434,10.804,0.9159999999999999,72.14,0.9359999999999999,0.159,0.324,0,1,1,0,0,0,0,0
9.96,7.434,10.804,0.9159999999999999,72.14,0.9359999999999999,0.159,0.324,1,0,0,0,0,0,0,1
9.8,7.434,10.804,0.9159999999999999,72.14,0.9359999999999999,0.159,0.324,1,0,0,0,0,0,1,0
9.4,7.434,10.804,0.9159999999999999,72.14,0.9359999999999999,0.159,0.324,1,0,0,0,1,0,0,0
8.07,7.434,10.804,0.9159999999999999,72.14,0.9359999999999999,0.159,0.324,1,0,1,0,0,0,0,0
7.74,7.434,10.804,0.9159999999999999,72.14,0.9359999999999999,0.159,0.324,1,0,0,1,0,0,0,0
0.55,7.434,10.804,0.9159999999999999,72.14,0.9359999999999999,0.159,0.324,0,1,0,0,0,1,0,0
0.2,7.434,10.804,0.9159999999999999,72.14,0.9359999999999999,0.159,0.324,1,0,0,0,0,1,0,0
34.87,7.239,10.82,0.9329999999999999,72.22,0.945,0.20199999999999999,0.25,0,1,0,0,0,0,0,1
20.41,7.239,10.82,0.9329999999999999,72.22,0.945,0.20199999999999999,0.25,0,1,0,0,0,0,1,0
18.46,7.239,10.82,0.9329999999999999,72.22,0.945,0.20199999999999999,0.25,0,1,0,0,1,0,0,0
17.85,7.239,10.82,0.9329999999999999,72.22,0.945,0.20199999999999999,0.25,0,1,0,1,0,0,0,0
14.17,7.239,10.82,0.9329999999999999,72.22,0.945,0.20199999999999999,0.25,0,1,1,0,0,0,0,0
10.8,7.239,10.82,0.9329999999999999,72.22,0.945,0.20199999999999999,0.25,1,0,0,0,1,0,0,0
9.26,7.239,10.82,0.9329999999999999,72.22,0.945,0.20199999999999999,0.25,1,0,0,0,0,0,0,1
9.08,7.239,10.82,0.9329999999999999,72.22,0.945,0.20199999999999999,0.25,1,0,0,0,0,0,1,0
6.89,7.239,10.82,0.9329999999999999,72.22,0.945,0.20199999999999999,0.25,1,0,0,1,0,0,0,0
6.14,7.239,10.82,0.9329999999999999,72.22,0.945,0.20199999999999999,0.25,1,0,1,0,0,0,0,0
0.76,7.239,10.82,0.9329999999999999,72.22,0.945,0.20199999999999999,0.25,1,0,0,0,0,1,0,0
0.36,7.239,10.82,0.9329999999999999,72.22,0.945,0.20199999999999999,0.25,0,1,0,0,0,1,0,0
33.69,7.289,10.853,0.929,72.3,0.935,0.21100000000000002,0.23199999999999998,0,1,0,0,0,0,0,1
24.42,7.289,10.853,0.929,72.3,0.935,0.21100000000000002,0.23199999999999998,0,1,0,0,0,0,1,0
22.33,7.289,10.853,0.929,72.3,0.935,0.21100000000000002,0.23199999999999998,0,1,0,0,1,0,0,0
16.91,7.289,10.853,0.929,72.3,0.935,0.21100000000000002,0.23199999999999998,0,1,0,1,0,0,0,0
11.11,7.289,10.853,0.929,72.3,0.935,0.21100000000000002,0.23199999999999998,0,1,1,0,0,0,0,0
9.17,7.289,10.853,0.929,72.3,0.935,0.21100000000000002,0.23199999999999998,1,0,0,0,0,0,1,0
8.0,7.289,10.853,0.929,72.3,0.935,0.21100000000000002,0.23199999999999998,1,0,0,0,1,0,0,0
7.87,7.289,10.853,0.929,72.3,0.935,0.21100000000000002,0.23199999999999998,1,0,0,1,0,0,0,0
7.82,7.289,10.853,0.929,72.3,0.935,0.21100000000000002,0.23199999999999998,1,0,0,0,0,0,0,1
6.49,7.289,10.853,0.929,72.3,0.935,0.21100000000000002,0.23199999999999998,1,0,1,0,0,0,0,0
0.95,7.289,10.853,0.929,72.3,0.935,0.21100000000000002,0.23199999999999998,1,0,0,0,0,1,0,0
0.54,7.289,10.853,0.929,72.3,0.935,0.21100000000000002,0.23199999999999998,0,1,0,0,0,1,0,0
27.82,7.369,10.860999999999999,0.912,72.4,0.9179999999999999,0.146,0.24600000000000002,0,1,0,0,0,0,0,1
20.97,7.369,10.860999999999999,0.912,72.4,0.9179999999999999,0.146,0.24600000000000002,0,1,0,0,0,0,1,0
20.46,7.369,10.860999999999999,0.912,72.4,0.9179999999999999,0.146,0.24600000000000002,0,1,0,0,1,0,0,0
17.01,7.369,10.860999999999999,0.912,72.4,0.9179999999999999,0.146,0.24600000000000002,0,1,0,1,0,0,0,0
11.56,7.369,10.860999999999999,0.912,72.4,0.9179999999999999,0.146,0.24600000000000002,0,1,1,0,0,0,0,0
9.46,7.369,10.860999999999999,0.912,72.4,0.9179999999999999,0.146,0.24600000000000002,1,0,0,0,1,0,0,0
9.28,7.369,10.860999999999999,0.912,72.4,0.9179999999999999,0.146,0.24600000000000002,1,0,0,0,0,0,1,0
9.12,7.369,10.860999999999999,0.912,72.4,0.9179999999999999,0.146,0.24600000000000002,1,0,0,0,0,0,0,1
6.86,7.369,10.860999999999999,0.912,72.4,0.9179999999999999,0.146,0.24600000000000002,1,0,0,1,0,0,0,0
6.3,7.369,10.860999999999999,0.912,72.4,0.9179999999999999,0.146,0.24600000000000002,1,0,1,0,0,0,0,0
75.94,7.473,11.05,0.951,71.54,0.919,0.29,0.408,0,1,0,0,0,0,0,1
35.51,7.473,11.05,0.951,71.54,0.919,0.29,0.408,0,1,0,0,0,0,1,0
29.39,7.473,11.05,0.951,71.54,0.919,0.29,0.408,1,0,0,0,0,0,0,1
23.86,7.473,11.05,0.951,71.54,0.919,0.29,0.408,0,1,0,0,1,0,0,0
19.38,7.473,11.05,0.951,71.54,0.919,0.29,0.408,0,1,0,1,0,0,0,0
18.82,7.473,11.05,0.951,71.54,0.919,0.29,0.408,1,0,0,0,0,0,1,0
14.16,7.473,11.05,0.951,71.54,0.919,0.29,0.408,0,1,1,0,0,0,0,0
11.23,7.473,11.05,0.951,71.54,0.919,0.29,0.408,1,0,0,0,1,0,0,0
6.85,7.473,11.05,0.951,71.54,0.919,0.29,0.408,1,0,0,1,0,0,0,0
5.27,7.473,11.05,0.951,71.54,0.919,0.29,0.408,1,0,1,0,0,0,0,0
0.75,7.473,11.05,0.951,71.54,0.919,0.29,0.408,1,0,0,0,0,1,0,0
0.47,7.473,11.05,0.951,71.54,0.919,0.29,0.408,0,1,0,0,0,1,0,0
53.17,7.525,11.055,0.938,72.26,0.8909999999999999,0.125,0.342,0,1,0,0,0,0,0,1
30.99,7.525,11.055,0.938,72.26,0.8909999999999999,0.125,0.342,0,1,0,0,0,0,1,0
25.82,7.525,11.055,0.938,72.26,0.8909999999999999,0.125,0.342,0,1,0,0,1,0,0,0
15.95,7.525,11.055,0.938,72.26,0.8909999999999999,0.125,0.342,0,1,1,0,0,0,0,0
14.05,7.525,11.055,0.938,72.26,0.8909999999999999,0.125,0.342,0,1,0,1,0,0,0,0
10.64,7.525,11.055,0.938,72.26,0.8909999999999999,0.125,0.342,1,0,0,0,0,0,0,1
10.27,7.525,11.055,0.938,72.26,0.8909999999999999,0.125,0.342,1,0,0,0,0,0,1,0
8.95,7.525,11.055,0.938,72.26,0.8909999999999999,0.125,0.342,1,0,0,0,1,0,0,0
4.88,7.525,11.055,0.938,72.26,0.8909999999999999,0.125,0.342,1,0,0,1,0,0,0,0
4.42,7.525,11.055,0.938,72.26,0.8909999999999999,0.125,0.342,1,0,1,0,0,0,0,0
0.73,7.525,11.055,0.938,72.26,0.8909999999999999,0.125,0.342,0,1,0,0,0,1,0,0
0.26,7.525,11.055,0.938,72.26,0.8909999999999999,0.125,0.342,1,0,0,0,0,1,0,0
51.57,7.776,11.079,0.9470000000000001,72.78,0.945,0.139,0.32299999999999995,0,1,0,0,0,0,0,1
28.7,7.776,11.079,0.9470000000000001,72.78,0.945,0.139,0.32299999999999995,0,1,0,0,0,0,1,0
20.49,7.776,11.079,0.9470000000000001,72.78,0.945,0.139,0.32299999999999995,0,1,0,0,1,0,0,0
13.55,7.776,11.079,0.9470000000000001,72.78,0.945,0.139,0.32299999999999995,0,1,1,0,0,0,0,0
12.08,7.776,11.079,0.9470000000000001,72.78,0.945,0.139,0.32299999999999995,0,1,0,1,0,0,0,0
11.73,7.776,11.079,0.9470000000000001,72.78,0.945,0.139,0.32299999999999995,1,0,0,0,0,0,1,0
10.33,7.776,11.079,0.9470000000000001,72.78,0.945,0.139,0.32299999999999995,1,0,0,0,0,0,0,1
8.63,7.776,11.079,0.9470000000000001,72.78,0.945,0.139,0.32299999999999995,1,0,0,0,1,0,0,0
5.41,7.776,11.079,0.9470000000000001,72.78,0.945,0.139,0.32299999999999995,1,0,0,1,0,0,0,0
2.17,7.776,11.079,0.9470000000000001,72.78,0.945,0.139,0.32299999999999995,1,0,1,0,0,0,0,0
0.73,7.776,11.079,0.9470000000000001,72.78,0.945,0.139,0.32299999999999995,0,1,0,0,0,1,0,0
0.0,7.776,11.079,0.9470000000000001,72.78,0.945,0.139,0.32299999999999995,1,0,0,0,0,1,0,0
53.8,7.492999999999999,11.097999999999999,0.9590000000000001,73.06,0.9490000000000001,0.06,0.28300000000000003,0,1,0,0,0,0,0,1
28.58,7.492999999999999,11.097999999999999,0.9590000000000001,73.06,0.9490000000000001,0.06,0.28300000000000003,0,1,0,0,0,0,1,0
19.69,7.492999999999999,11.097999999999999,0.9590000000000001,73.06,0.9490000000000001,0.06,0.28300000000000003,0,1,0,0,1,0,0,0
11.88,7.492999999999999,11.097999999999999,0.9590000000000001,73.06,0.9490000000000001,0.06,0.28300000000000003,0,1,0,1,0,0,0,0
11.52,7.492999999999999,11.097999999999999,0.9590000000000001,73.06,0.9490000000000001,0.06,0.28300000000000003,1,0,0,0,0,0,0,1
9.83,7.492999999999999,11.097999999999999,0.9590000000000001,73.06,0.9490000000000001,0.06,0.28300000000000003,0,1,1,0,0,0,0,0
9.72,7.492999999999999,11.097999999999999,0.9590000000000001,73.06,0.9490000000000001,0.06,0.28300000000000003,1,0,0,0,0,0,1,0
7.77,7.492999999999999,11.097999999999999,0.9590000000000001,73.06,0.9490000000000001,0.06,0.28300000000000003,1,0,0,0,1,0,0,0
5.31,7.492999999999999,11.097999999999999,0.9590000000000001,73.06,0.9490000000000001,0.06,0.28300000000000003,1,0,0,1,0,0,0,0
2.99,7.492999999999999,11.097999999999999,0.9590000000000001,73.06,0.9490000000000001,0.06,0.28300000000000003,1,0,1,0,0,0,0,0
0.52,7.492999999999999,11.097999999999999,0.9590000000000001,73.06,0.9490000000000001,0.06,0.28300000000000003,1,0,0,0,0,1,0,0
0.49,7.492999999999999,11.097999999999999,0.9590000000000001,73.06,0.9490000000000001,0.06,0.28300000000000003,0,1,0,0,0,1,0,0
51.89,7.572,11.1,0.938,73.2,0.9279999999999999,0.109,0.21,0,1,0,0,0,0,0,1
29.61,7.572,11.1,0.938,73.2,0.9279999999999999,0.109,0.21,0,1,0,0,0,0,1,0
19.38,7.572,11.1,0.938,73.2,0.9279999999999999,0.109,0.21,0,1,0,0,1,0,0,0
13.63,7.572,11.1,0.938,73.2,0.9279999999999999,0.109,0.21,0,1,0,1,0,0,0,0
12.84,7.572,11.1,0.938,73.2,0.9279999999999999,0.109,0.21,0,1,1,0,0,0,0,0
9.9,7.572,11.1,0.938,73.2,0.9279999999999999,0.109,0.21,1,0,0,0,0,0,0,1
9.05,7.572,11.1,0.938,73.2,0.9279999999999999,0.109,0.21,1,0,0,0,1,0,0,0
8.89,7.572,11.1,0.938,73.2,0.9279999999999999,0.109,0.21,1,0,0,0,0,0,1,0
4.32,7.572,11.1,0.938,73.2,0.9279999999999999,0.109,0.21,1,0,1,0,0,0,0,0
4.15,7.572,11.1,0.938,73.2,0.9279999999999999,0.109,0.21,1,0,0,1,0,0,0,0
0.51,7.572,11.1,0.938,73.2,0.9279999999999999,0.109,0.21,1,0,0,0,0,1,0,0
0.49,7.572,11.1,0.938,73.2,0.9279999999999999,0.109,0.21,0,1,0,0,0,1,0,0
14.2,5.885,9.461,0.894,64.14,0.863,0.331,0.935,0,1,0,1,0,0,0,0
11.63,5.885,9.461,0.894,64.14,0.863,0.331,0.935,0,1,0,0,1,0,0,0
11.2,5.885,9.461,0.894,64.14,0.863,0.331,0.935,0,1,0,0,0,0,1,0
10.85,5.885,9.461,0.894,64.14,0.863,0.331,0.935,0,1,0,0,0,0,0,1
7.32,5.885,9.461,0.894,64.14,0.863,0.331,0.935,0,1,1,0,0,0,0,0
3.22,5.885,9.461,0.894,64.14,0.863,0.331,0.935,1,0,0,0,1,0,0,0
3.17,5.885,9.461,0.894,64.14,0.863,0.331,0.935,1,0,0,0,0,0,1,0
2.56,5.885,9.461,0.894,64.14,0.863,0.331,0.935,1,0,0,0,0,0,0,1
2.53,5.885,9.461,0.894,64.14,0.863,0.331,0.935,1,0,0,1,0,0,0,0
1.79,5.885,9.461,0.894,64.14,0.863,0.331,0.935,1,0,1,0,0,0,0,0
0.29,5.885,9.461,0.894,64.14,0.863,0.331,0.935,0,1,0,0,0,1,0,0
0.28,5.885,9.461,0.894,64.14,0.863,0.331,0.935,1,0,0,0,0,1,0,0
14.69,5.784,9.508,0.889,64.48,0.87,0.391,0.898,0,1,0,0,0,0,0,1
14.66,5.784,9.508,0.889,64.48,0.87,0.391,0.898,0,1,0,1,0,0,0,0
12.64,5.784,9.508,0.889,64.48,0.87,0.391,0.898,0,1,0,0,0,0,1,0
12.19,5.784,9.508,0.889,64.48,0.87,0.391,0.898,0,1,0,0,1,0,0,0
8.2,5.784,9.508,0.889,64.48,0.87,0.391,0.898,0,1,1,0,0,0,0,0
4.23,5.784,9.508,0.889,64.48,0.87,0.391,0.898,1,0,0,0,0,0,0,1
3.62,5.784,9.508,0.889,64.48,0.87,0.391,0.898,1,0,0,0,0,0,1,0
3.57,5.784,9.508,0.889,64.48,0.87,0.391,0.898,1,0,0,0,1,0,0,0
2.93,5.784,9.508,0.889,64.48,0.87,0.391,0.898,1,0,0,1,0,0,0,0
1.87,5.784,9.508,0.889,64.48,0.87,0.391,0.898,1,0,1,0,0,0,0,0
0.34,5.784,9.508,0.889,64.48,0.87,0.391,0.898,0,1,0,0,0,1,0,0
0.2,5.784,9.508,0.889,64.48,0.87,0.391,0.898,1,0,0,0,0,1,0,0
13.99,5.636,9.52,0.8320000000000001,64.82,0.868,0.425,0.9329999999999999,0,1,0,1,0,0,0,0
13.9,5.636,9.52,0.8320000000000001,64.82,0.868,0.425,0.9329999999999999,0,1,0,0,0,0,0,1
12.44,5.636,9.52,0.8320000000000001,64.82,0.868,0.425,0.9329999999999999,0,1,0,0,0,0,1,0
12.42,5.636,9.52,0.8320000000000001,64.82,0.868,0.425,0.9329999999999999,0,1,0,0,1,0,0,0
7.58,5.636,9.52,0.8320000000000001,64.82,0.868,0.425,0.9329999999999999,0,1,1,0,0,0,0,0
4.74,5.636,9.52,0.8320000000000001,64.82,0.868,0.425,0.9329999999999999,1,0,0,0,0,0,0,1
3.94,5.636,9.52,0.8320000000000001,64.82,0.868,0.425,0.9329999999999999,1,0,0,0,0,0,1,0
3.93,5.636,9.52,0.8320000000000001,64.82,0.868,0.425,0.9329999999999999,1,0,0,0,1,0,0,0
2.66,5.636,9.52,0.8320000000000001,64.82,0.868,0.425,0.9329999999999999,1,0,0,1,0,0,0,0
2.05,5.636,9.52,0.8320000000000001,64.82,0.868,0.425,0.9329999999999999,1,0,1,0,0,0,0,0
0.28,5.636,9.52,0.8320000000000001,64.82,0.868,0.425,0.9329999999999999,0,1,0,0,0,1,0,0
0.25,5.636,9.52,0.8320000000000001,64.82,0.868,0.425,0.9329999999999999,1,0,0,0,0,1,0,0
15.35,5.476,9.508,0.893,65.16,0.868,0.525,0.904,0,1,0,0,0,0,0,1
13.8,5.476,9.508,0.893,65.16,0.868,0.525,0.904,0,1,0,0,0,0,1,0
13.2,5.476,9.508,0.893,65.16,0.868,0.525,0.904,0,1,0,1,0,0,0,0
12.11,5.476,9.508,0.893,65.16,0.868,0.525,0.904,0,1,0,0,1,0,0,0
7.51,5.476,9.508,0.893,65.16,0.868,0.525,0.904,0,1,1,0,0,0,0,0
4.07,5.476,9.508,0.893,65.16,0.868,0.525,0.904,1,0,0,0,0,0,1,0
3.72,5.476,9.508,0.893,65.16,0.868,0.525,0.904,1,0,0,0,1,0,0,0
3.18,5.476,9.508,0.893,65.16,0.868,0.525,0.904,1,0,0,0,0,0,0,1
2.67,5.476,9.508,0.893,65.16,0.868,0.525,0.904,1,0,0,1,0,0,0,0
2.12,5.476,9.508,0.893,65.16,0.868,0.525,0.904,1,0,1,0,0,0,0,0
0.44,5.476,9.508,0.893,65.16,0.868,0.525,0.904,0,1,0,0,0,1,0,0
0.39,5.476,9.508,0.893,65.16,0.868,0.525,0.904,1,0,0,0,0,1,0,0
18.41,6.2170000000000005,9.576,0.898,65.5,0.86,0.536,0.917,0,1,0,0,0,0,0,1
13.0,6.2170000000000005,9.576,0.898,65.5,0.86,0.536,0.917,0,1,0,1,0,0,0,0
12.54,6.2170000000000005,9.576,0.898,65.5,0.86,0.536,0.917,0,1,0,0,0,0,1,0
11.91,6.2170000000000005,9.576,0.898,65.5,0.86,0.536,0.917,0,1,0,0,1,0,0,0
7.89,6.2170000000000005,9.576,0.898,65.5,0.86,0.536,0.917,0,1,1,0,0,0,0,0
3.58,6.2170000000000005,9.576,0.898,65.5,0.86,0.536,0.917,1,0,0,0,0,0,0,1
3.47,6.2170000000000005,9.576,0.898,65.5,0.86,0.536,0.917,1,0,0,0,0,0,1,0
3.33,6.2170000000000005,9.576,0.898,65.5,0.86,0.536,0.917,1,0,0,0,1,0,0,0
3.13,6.2170000000000005,9.576,0.898,65.5,0.86,0.536,0.917,1,0,0,1,0,0,0,0
2.55,6.2170000000000005,9.576,0.898,65.5,0.86,0.536,0.917,1,0,1,0,0,0,0,0
0.36,6.2170000000000005,9.576,0.898,65.5,0.86,0.536,0.917,0,1,0,0,0,1,0,0
0.33,6.2170000000000005,9.576,0.898,65.5,0.86,0.536,0.917,1,0,0,0,0,1,0,0
14.93,6.664,9.579,0.884,65.72,0.927,0.4,0.9229999999999999,0,1,0,1,0,0,0,0
13.53,6.664,9.579,0.884,65.72,0.927,0.4,0.9229999999999999,0,1,0,0,0,0,0,1
12.4,6.664,9.579,0.884,65.72,0.927,0.4,0.9229999999999999,0,1,0,0,1,0,0,0
11.44,6.664,9.579,0.884,65.72,0.927,0.4,0.9229999999999999,0,1,0,0,0,0,1,0
7.24,6.664,9.579,0.884,65.72,0.927,0.4,0.9229999999999999,0,1,1,0,0,0,0,0
4.64,6.664,9.579,0.884,65.72,0.927,0.4,0.9229999999999999,1,0,0,0,0,0,0,1
4.39,6.664,9.579,0.884,65.72,0.927,0.4,0.9229999999999999,1,0,0,0,0,0,1,0
3.45,6.664,9.579,0.884,65.72,0.927,0.4,0.9229999999999999,1,0,0,0,1,0,0,0
2.84,6.664,9.579,0.884,65.72,0.927,0.4,0.9229999999999999,1,0,0,1,0,0,0,0
2.01,6.664,9.579,0.884,65.72,0.927,0.4,0.9229999999999999,1,0,1,0,0,0,0,0
0.43,6.664,9.579,0.884,65.72,0.927,0.4,0.9229999999999999,0,1,0,0,0,1,0,0
0.29,6.664,9.579,0.884,65.72,0.927,0.4,0.9229999999999999,1,0,0,0,0,1,0,0
15.65,6.3,9.645,0.9059999999999999,65.94,0.847,0.38,0.909,0,1,0,0,0,0,0,1
14.08,6.3,9.645,0.9059999999999999,65.94,0.847,0.38,0.909,0,1,0,1,0,0,0,0
13.1,6.3,9.645,0.9059999999999999,65.94,0.847,0.38,0.909,0,1,0,0,0,0,1,0
12.4,6.3,9.645,0.9059999999999999,65.94,0.847,0.38,0.909,0,1,0,0,1,0,0,0
7.47,6.3,9.645,0.9059999999999999,65.94,0.847,0.38,0.909,0,1,1,0,0,0,0,0
4.31,6.3,9.645,0.9059999999999999,65.94,0.847,0.38,0.909,1,0,0,0,0,0,1,0
4.27,6.3,9.645,0.9059999999999999,65.94,0.847,0.38,0.909,1,0,0,0,0,0,0,1
3.74,6.3,9.645,0.9059999999999999,65.94,0.847,0.38,0.909,1,0,0,0,1,0,0,0
3.21,6.3,9.645,0.9059999999999999,65.94,0.847,0.38,0.909,1,0,0,1,0,0,0,0
1.78,6.3,9.645,0.9059999999999999,65.94,0.847,0.38,0.909,1,0,1,0,0,0,0,0
0.35,6.3,9.645,0.9059999999999999,65.94,0.847,0.38,0.909,1,0,0,0,0,1,0,0
0.33,6.3,9.645,0.9059999999999999,65.94,0.847,0.38,0.909,0,1,0,0,0,1,0,0
16.21,6.231,9.667,0.9259999999999999,66.16,0.7809999999999999,0.456,0.925,0,1,0,0,0,0,0,1
14.01,6.231,9.667,0.9259999999999999,66.16,0.7809999999999999,0.456,0.925,0,1,0,1,0,0,0,0
13.09,6.231,9.667,0.9259999999999999,66.16,0.7809999999999999,0.456,0.925,0,1,0,0,1,0,0,0
12.75,6.231,9.667,0.9259999999999999,66.16,0.7809999999999999,0.456,0.925,0,1,0,0,0,0,1,0
6.68,6.231,9.667,0.9259999999999999,66.16,0.7809999999999999,0.456,0.925,0,1,1,0,0,0,0,0
4.7,6.231,9.667,0.9259999999999999,66.16,0.7809999999999999,0.456,0.925,1,0,0,0,0,0,0,1
3.61,6.231,9.667,0.9259999999999999,66.16,0.7809999999999999,0.456,0.925,1,0,0,0,1,0,0,0
3.56,6.231,9.667,0.9259999999999999,66.16,0.7809999999999999,0.456,0.925,1,0,0,0,0,0,1,0
2.54,6.231,9.667,0.9259999999999999,66.16,0.7809999999999999,0.456,0.925,1,0,0,1,0,0,0,0
1.86,6.231,9.667,0.9259999999999999,66.16,0.7809999999999999,0.456,0.925,1,0,1,0,0,0,0,0
0.4,6.231,9.667,0.9259999999999999,66.16,0.7809999999999999,0.456,0.925,0,1,0,0,0,1,0,0
0.15,6.231,9.667,0.9259999999999999,66.16,0.7809999999999999,0.456,0.925,1,0,0,0,0,1,0,0
13.72,6.985,9.672,0.9329999999999999,66.38,0.9,0.5529999999999999,0.92,0,1,0,1,0,0,0,0
13.63,6.985,9.672,0.9329999999999999,66.38,0.9,0.5529999999999999,0.92,0,1,0,0,0,0,0,1
13.24,6.985,9.672,0.9329999999999999,66.38,0.9,0.5529999999999999,0.92,0,1,0,0,0,0,1,0
12.62,6.985,9.672,0.9329999999999999,66.38,0.9,0.5529999999999999,0.92,0,1,0,0,1,0,0,0
6.83,6.985,9.672,0.9329999999999999,66.38,0.9,0.5529999999999999,0.92,0,1,1,0,0,0,0,0
4.87,6.985,9.672,0.9329999999999999,66.38,0.9,0.5529999999999999,0.92,1,0,0,0,0,0,0,1
4.33,6.985,9.672,0.9329999999999999,66.38,0.9,0.5529999999999999,0.92,1,0,0,0,0,0,1,0
3.65,6.985,9.672,0.9329999999999999,66.38,0.9,0.5529999999999999,0.92,1,0,0,0,1,0,0,0
2.38,6.985,9.672,0.9329999999999999,66.38,0.9,0.5529999999999999,0.92,1,0,0,1,0,0,0,0
1.04,6.985,9.672,0.9329999999999999,66.38,0.9,0.5529999999999999,0.92,1,0,1,0,0,0,0,0
0.36,6.985,9.672,0.9329999999999999,66.38,0.9,0.5529999999999999,0.92,1,0,0,0,0,1,0,0
0.29,6.985,9.672,0.9329999999999999,66.38,0.9,0.5529999999999999,0.92,0,1,0,0,0,1,0,0
16.29,6.202000000000001,9.699,0.866,66.6,0.885,0.316,0.914,0,1,0,0,0,0,0,1
14.67,6.202000000000001,9.699,0.866,66.6,0.885,0.316,0.914,0,1,0,0,1,0,0,0
14.39,6.202000000000001,9.699,0.866,66.6,0.885,0.316,0.914,0,1,0,0,0,0,1,0
13.6,6.202000000000001,9.699,0.866,66.6,0.885,0.316,0.914,0,1,0,1,0,0,0,0
6.54,6.202000000000001,9.699,0.866,66.6,0.885,0.316,0.914,0,1,1,0,0,0,0,0
4.28,6.202000000000001,9.699,0.866,66.6,0.885,0.316,0.914,1,0,0,0,0,0,1,0
4.12,6.202000000000001,9.699,0.866,66.6,0.885,0.316,0.914,1,0,0,0,0,0,0,1
3.41,6.202000000000001,9.699,0.866,66.6,0.885,0.316,0.914,1,0,0,0,1,0,0,0
2.01,6.202000000000001,9.699,0.866,66.6,0.885,0.316,0.914,1,0,0,1,0,0,0,0
1.19,6.202000000000001,9.699,0.866,66.6,0.885,0.316,0.914,1,0,1,0,0,0,0,0
0.36,6.202000000000001,9.699,0.866,66.6,0.885,0.316,0.914,1,0,0,0,0,1,0,0
0.29,6.202000000000001,9.699,0.866,66.6,0.885,0.316,0.914,0,1,0,0,0,1,0,0
14.1,6.074,9.729,0.9079999999999999,66.8,0.924,0.35600000000000004,0.878,0,1,0,0,0,0,1,0
14.09,6.074,9.729,0.9079999999999999,66.8,0.924,0.35600000000000004,0.878,0,1,0,0,1,0,0,0
13.52,6.074,9.729,0.9079999999999999,66.8,0.924,0.35600000000000004,0.878,0,1,0,0,0,0,0,1
